nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nCl,nBr,nI,nX,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp3,ATSp4,ATSp5,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsT,nBondsM,bpol,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,CrippenLogP,CrippenMR,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHsNH2,nHssNH,nHaaNH,nHdCH2,nHdsCH,nHaaCH,nHCsats,nHCsatu,nHAvin,nHother,nsCH3,nssCH2,nsssCH,ndssC,naasC,naaaC,nssssC,ntN,ndsN,naaN,nsssN,naasN,ndO,nssO,naaO,nsOm,ndS,nssS,naaS,nddssS,SHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHssNH,SHaaCH,SHCsats,SHCsatu,SHAvin,SHother,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SssssC,SssNH,SaaN,SsssN,SsCl,SsBr,SsI,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHssNH,minHdsCH,minHaaCH,minHCsats,minHCsatu,minsCH3,minssCH2,mindsCH,minaaCH,minsssCH,mindssC,minaasC,minssNH,mindsN,minaaN,minsssN,mindO,minssO,minsOm,minsF,minsCl,maxHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHdsCH,maxHaaCH,maxHCsats,maxHCsatu,maxHother,maxsCH3,maxssCH2,maxdsCH,maxaaCH,maxsssCH,maxdssC,maxaasC,maxssssC,maxsssN,maxdO,maxsBr,sumI,hmax,hmin,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_B,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Psi_1,ETA_Shape_P,ETA_Shape_Y,ETA_Shape_X,ETA_Beta,ETA_BetaP,ETA_Beta_s,ETA_BetaP_s,ETA_Beta_ns,ETA_BetaP_ns,ETA_dBeta,ETA_dBetaP,ETA_Beta_ns_d,ETA_BetaP_ns_d,ETA_Eta,ETA_EtaP,ETA_Eta_R,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_F_L,ETA_EtaP_F_L,ETA_Eta_B,ETA_Eta_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,PetitjeanNumber,nRing,n4Ring,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nTRing,nHeteroRing,n6HeteroRing,nF10HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,topoDiameter,globalTopoChargeIndex,TopoPSA,VABC,VAdjMat,MW,WTPT-2,WTPT-3,WTPT-5,WPATH,WPOL,XLogP,Zagreb
0,-0.0513,0.00263169,31.1098,45.928481,12,13,40,23,17,17,2,1,0,3,0,0,0,3,0.475447519,-0.255406303,-0.031546987,0.080143871,-0.024335266,29.00056206,26.57599311,41.80176906,39.23479034,37.06670378,1305.026122,2012.579671,2015.701177,1714.637754,1,11.89,19.00041275,-0.30587306,0.396523324,3.840800781,10.11754905,40,27,10,1,0,14,23.151519,0,1,8,4,3,1,0,0,0.0,0.0,0.0,0.166666667,0.196817277,0.0,0.055555556,0.061308522,2.559785703,0.288675135,0.705409555,0.11785113,0.692041299,0.013498731,0.109839764,4.243473354,5.306168622,7.229460251,1.246826485,1.335262746,1.4754382,17.03516943,10.50028682,7.597022243,5.536014373,4.532221992,2.929036493,1.975893474,12.52275118,7.070270783,5.24522388,3.536554668,2.15572955,1.488534391,0.793970537,0.454483788,2.93749,84.9691,454,2,6,13,1,3,0,0,0,0,0,3,0,0,1,1,0,0,0,8,2,1,0,8,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.91848507,58.16704685,12.55922956,6.442652002,7.037863071,0.0,0.0,0.0,0.0,0.0,12.90689002,0.0,0.329809225,4.506710441,1.166807978,0.690895662,0.0,4.506710441,1.649086722,0.408040005,0.0,12.18892577,-0.471637113,0.0,-0.457662299,0.827966095,0.0,-4.395099364,2.938673469,0.0,0.0,0.0,0.0,0.0,0.329809225,2.938673469,-0.659050313,6.442652002,1.698401993,0.0,0.0,0.0,0.0,0.0,4.302296673,0.0,0.0,0.329809225,0.0,0.51599915,0.475912316,0.690895662,1.649086722,0.408040005,0.0,1.068789795,-0.471637113,-0.457662299,-0.659050313,2.938673469,0.0,0.0,0.0,10.9443118,0.0,0.0,13.04480394,0.0,0.588675845,13.04480394,1.72539777,6.442652002,3.609534989,0.0,0.0,0.0,0.0,0.0,4.302296673,0.0,0.0,0.659891832,0.690895662,0.690895662,0.659891832,1.649086722,0.408040005,0.0,1.72539777,0.0,0.0,0.853092404,0.0,0.0,10.9443118,0.0,67.91666667,1.359313218,0.277866709,-4.395099364,8.867862457,5.645099364,5.044803942,41.33409371,5.645099364,41.33409371,10.49046,0.45611,0.04389,0.65274,0.91346,0.57134,0.84267,0.0814,0.07078,0.49932,0.19927,0.28597,0.04766,27.25,1.18478,13.75,0.59783,13.5,0.58696,-0.25,-0.01087,0.0,0.0,17.60261,0.76533,40.12915,22.52654,0.97941,4.99535,0.21719,5.79132,0.2518,0.62732,0.79932,0.3,70.06,3,6,5,3,2,3,0.235294118,19.32638889,8.392733564,5.5,7,12,3,2.67,0.0,1.345923583,1.503942261,0.1,11.47195047,16.18602235,2.316619315,4.139511613,1.55976947,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.387,1.171,1.861,1.695,10.701,0.5,2,0,0,2,0,0,0,0,2,0,0,0,6,0.25,11,0.458333333,1,6,12,1.752109269,55.12,286.6064927,5.523561956,322.1292978,1.984642698,14.88745836,5.350404134,1324,34,5.623,116
0,-1.4215,2.02066225,39.6487,51.290274,15,16,44,26,18,18,4,4,0,0,0,0,0,0,0.801509718,-0.38072349,-0.215024528,0.28304574,-0.07083614,30.53779735,31.5158057,42.73372314,45.50403083,39.95100651,1507.731,2359.736473,2255.295266,1841.163366,0,11.98830613,15.99794097,-0.380180714,0.233732041,4.866981598,9.607609369,44,28,10,2,0,18,28.427726,0,2,11,1,1,0,0,0,0.0,0.0,0.096225045,0.343013034,0.560291096,0.028867513,0.102356859,0.125844572,1.4879988,0.0,0.328532853,0.0,0.562533196,0.0,0.069371294,3.70578455,5.919773389,7.549304397,1.114209993,1.446033256,1.471506787,18.51829709,10.85080145,9.304093077,7.619233477,5.734749462,3.755281552,2.541632305,14.33950819,7.788399976,5.428395617,3.746322678,2.493466816,1.558241031,0.776713427,0.416778843,2.85136,102.8205,627,2,6,15,1,3,0,0,2,2,0,1,1,1,0,1,0,0,1,7,0,1,1,8,2,1,0,1,4,2,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1.172610835,36.32491027,16.19951087,7.453559251,6.717961332,0.0,0.0,6.264607079,7.46562915,0.0,6.713681403,0.968479884,0.616924957,4.136698758,0.0,0.862183248,0.714479167,4.851177925,2.87426995,0.097295026,1.438886054,12.33848716,0.0,0.0,-0.289711672,1.011181287,1.700668039,0.0,2.461459751,4.239086943,0.0,0.0,0.0,0.0,0.555685878,1.742854952,-0.289711672,7.453559251,1.075210717,0.0,0.0,3.132303539,1.367798422,0.0,6.713681403,0.968479884,0.555685878,0.616924957,0.714479167,0.518773817,0.0,0.862183248,1.437134975,0.097295026,1.438886054,1.580241455,0.0,-0.289711672,-0.094285678,2.461459751,3.9315936,4.239086943,0.0,12.08179238,5.077284524,0.0,0.0,0.0,0.616924957,12.08179238,1.896705473,7.453559251,2.821375307,0.0,0.0,3.132303539,6.097830728,0.0,6.713681403,0.968479884,0.714479167,0.687743916,0.0,0.862183248,0.714479167,1.437134975,0.097295026,1.438886054,1.896705473,0.0,0.0,0.601741326,0.0,0.0,12.08179238,0.0,63.66666667,0.862183248,0.133927278,-0.289711672,6.191785306,1.956378338,5.081792381,28.58255223,1.956378338,28.58255223,11.93332,0.45897,0.04103,0.64242,0.87949,0.55977,0.8381,0.08265,0.04139,0.52187,0.13966,0.32682,0.0,36.75,1.41346,17.25,0.66346,19.5,0.75,2.25,0.08654,1.5,0.05769,16.92241,0.65086,44.72214,27.79973,1.06922,4.76937,0.18344,7.8483,0.30186,0.29632,0.55432,0.454545455,134.08,5,7,6,8,2,2,0.166666667,20.72704082,9.972299169,5.2992,6,14,2,2.56,0.166666667,2.139910289,2.697704912,0.0,8.183355177,14.2779672,0.0,4.960310674,0.0,0.111111111,0.816496581,0.25,0.0,0.0,0.0,0.965489385,1.040041912,0.0,0.044,1.15,3.12,2.24,13.05,0.5,3,0,1,2,1,1,0,0,4,1,0,0,7,0.25,10,0.357142857,0,7,14,1.655226864,97.97,305.5346252,5.700439718,354.1328051,2.029949193,23.30123881,12.63553142,1948,39,2.549,132
0,-1.3697,1.87607809,32.3329,47.394688,15,16,40,24,16,17,4,3,0,0,0,0,0,0,0.615643618,-0.29704217,-0.154892679,0.260158748,-0.136760525,27.76332831,28.85162174,39.06953918,39.06537784,32.18026154,1385.892351,2130.952039,1951.453872,1532.415089,0,11.98831824,15.99693363,-0.382938698,0.233708716,4.858348529,9.604523124,40,24,8,2,0,18,24.325312,0,2,11,1,1,0,0,0,0.0,0.0,0.096225045,0.35549886,0.551150836,0.028867513,0.105579787,0.12195725,1.364584304,0.0,0.253933894,0.0,0.512255654,0.0,0.058233496,3.183782595,4.864670766,5.930444817,0.972702135,1.226488339,1.20255279,16.94094682,10.14228864,8.491487436,6.883729356,5.230005131,3.378706172,2.269593176,13.00861017,7.259360873,5.085650081,3.447966805,2.279687867,1.418896441,0.69137306,0.369558909,2.84276,96.2685,575,2,5,15,1,2,0,0,1,2,0,1,1,1,0,1,0,0,1,8,0,1,1,9,1,1,0,1,3,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1.210219254,30.74764168,18.01948378,7.364183383,4.064967915,0.0,0.0,3.081752463,7.325329361,0.0,7.138326761,1.044677988,0.614533376,4.64479363,0.0,0.849837569,0.691423611,5.336217241,1.465468308,0.121778051,1.478052721,13.99615288,0.0,0.0,-0.263753333,1.082281431,1.726750082,0.0,2.464796155,4.233887184,0.0,0.0,0.0,0.0,0.595685878,1.753739726,-0.263753333,7.364183383,1.077731594,0.0,0.0,3.081752463,1.468244261,0.0,7.138326761,1.044677988,0.595685878,0.614533376,0.691423611,0.515936594,0.0,0.849837569,1.465468308,0.121778051,1.478052721,1.499637987,0.0,-0.263753333,0.046918026,2.464796155,3.911740993,4.233887184,0.0,11.98337417,5.014784524,0.0,0.0,0.0,0.614533376,11.98337417,1.904367319,7.364183383,2.987236321,0.0,0.0,3.081752463,5.8570851,0.0,7.138326761,1.044677988,0.691423611,0.68328168,0.0,0.849837569,0.691423611,1.465468308,0.121778051,1.478052721,1.904367319,0.0,0.0,0.692620956,0.0,0.0,11.98337417,0.0,58.5,0.849837569,0.161705056,-0.263753333,6.120863837,1.93042,4.983374171,24.34946796,1.93042,24.34946796,11.09999,0.4625,0.0375,0.6375,0.8625,0.55,0.81923,0.0875,0.04327,0.53623,0.1051,0.30631,0.0,34.75,1.44792,15.75,0.65625,19.0,0.79167,3.25,0.13542,1.0,0.04167,14.35688,0.5982,39.11706,24.76018,1.03167,4.3203,0.18001,7.34869,0.3062,0.24501,0.50301,0.5,124.07,5,6,5,7,2,2,0.117647059,18.78106509,9.087346939,5.019259259,6,13,2,2.56,0.0,1.280574226,1.107062289,0.0,9.656878167,14.48532702,0.0,3.318895608,0.0,0.111111111,0.40824829,0.0,0.0,0.0,0.0,0.965489385,1.040041912,0.0,0.295,1.242,2.897,2.287,12.321,0.5,3,0,1,2,1,1,0,0,4,1,0,0,6,0.230769231,8,0.307692308,0,7,14,1.625444909,88.74,279.4484139,5.584962501,324.1222404,2.038047169,20.48879913,12.62912268,1595,34,2.993,122
0,1.1307,1.27848249,27.1906,40.520723,12,12,32,21,11,15,2,3,0,0,1,0,0,1,0.278138751,-0.109590255,0.011525168,-0.009356532,-0.03856461,31.75631762,25.88933161,36.05865751,33.72700281,25.77496028,1191.36521,1681.538483,1527.09813,1160.695913,0,11.99851585,34.96938034,-0.275644842,0.224103787,3.67954065,9.144799825,30,18,7,3,0,15,15.319277,0,1,13,1,0,0,0,0,0.0,0.0,0.0,0.166666667,0.249296986,0.0,0.055555556,0.081065291,1.48559856,0.0,0.166666667,0.0,0.54531731,0.0,0.0,2.659018184,3.068364387,3.692293525,0.770455028,0.747652861,0.791710904,15.24227621,9.068944436,6.773065551,4.915498097,3.97066556,2.412660879,1.560919402,11.43099947,6.466717393,4.6518321,2.937279374,1.740021603,1.21604984,0.555539606,0.26511032,4.41037,86.5097,470,1,4,15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,8,0,0,1,10,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0.48055102,25.83644618,19.26816375,5.646448902,0.0,0.0,0.385171622,0.0,0.0,0.0,5.061059806,0.0,0.48055102,4.394947935,0.0,0.0,0.57249452,5.588391332,0.0,0.0,3.012620113,13.70730979,0.0,0.0,-0.239233697,2.787467539,0.0,0.0,2.753194086,0.0,0.0,0.801520768,0.0,0.0,0.48055102,0.801520768,-0.239233697,5.646448902,0.0,0.0,0.385171622,0.0,0.0,0.0,5.061059806,0.0,0.0,0.48055102,0.57249452,0.476451946,0.0,0.0,0.0,0.0,1.400128338,1.404891782,0.0,-0.239233697,0.028183675,2.753194086,0.0,0.0,0.0,10.53178456,0.0,10.53178456,0.0,0.801520768,0.48055102,11.74994678,1.985058703,5.646448902,0.0,0.0,0.385171622,0.0,0.0,0.0,5.061059806,0.0,0.620948877,0.626380403,0.0,0.0,0.626380403,0.0,0.0,1.612491775,1.985058703,0.0,0.0,1.283414451,0.0,0.0,11.74994678,0.0,55.17901235,0.694740228,0.223418695,-0.457382142,5.779311595,2.457382142,4.749946775,24.13341994,2.47149149,27.12156098,10.01428,0.47687,0.02313,0.6808,0.88027,0.56491,0.8539,0.1159,0.02638,0.54173,0.17118,0.28959,0.0,31.75,1.5119,12.75,0.60714,19.0,0.90476,6.25,0.29762,1.0,0.04762,10.84677,0.51651,32.91179,22.06501,1.05071,3.48726,0.16606,6.55442,0.31212,0.37233,0.54433,0.5,64.06,2,4,3,5,1,1,0.0,17.3553719,8.585017836,5.950413223,5,20,3,2.45,0.0,0.0,0.0,0.0,11.41645583,15.04135637,0.0,2.110543133,0.0,0.550321208,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.004,0.406,2.359,2.171,11.461,0.5,2,0,0,2,0,0,0,0,2,0,0,0,5,0.227272727,7,0.318181818,0,7,14,1.630871439,72.24,261.3304507,5.392317423,302.0458199,1.999088814,15.96350196,6.071162671,1138,27,4.954,102
0,0.4334,0.18783556,21.9727,40.42993,15,16,30,20,10,15,2,1,0,0,2,0,0,2,0.313543978,-0.134894293,0.049977009,-0.038565826,-0.164527531,36.92032945,26.90036099,40.68972773,37.80045009,41.67931004,1393.388926,2206.337035,1975.686449,1601.36802,0,11.99851585,34.97015632,-0.303933366,0.208653838,5.454273502,10.04257746,31,15,5,1,0,17,14.05007,0,2,11,2,0,0,0,0,0.0,0.0,0.11785113,0.30274943,0.485667693,0.041666667,0.096225045,0.144333662,1.517176675,0.0,0.201184464,0.0,0.751164293,0.0,0.041066607,2.914273434,4.679249227,5.998817814,1.099097148,1.597187529,1.584069818,14.1125197,9.020656916,7.123115893,6.205894383,4.528554774,2.893390755,2.020558142,11.79483728,6.718785846,5.264819862,3.372342547,2.545278211,1.443228593,0.798396503,0.407741657,4.81358,86.4107,353,2,5,15,1,0,0,4,0,1,0,0,2,0,0,1,1,0,0,8,0,0,0,8,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.860677177,20.00926885,22.34875585,5.286802164,0.0,0.0,3.311633864,0.0,5.308394373,0.0,0.0,0.679615601,0.429461591,4.002407425,0.0,0.0,0.0,4.002407425,0.0,0.0,0.0,15.9907333,0.0,0.0,-0.024797178,4.203001517,2.179818205,0.0,2.978110425,0.0,0.0,1.576046002,0.0,0.0,0.429461591,0.788023001,-0.024797178,5.286802164,0.0,0.0,0.338425612,0.0,5.308394373,0.0,0.0,0.3398078,0.0,0.429461591,0.0,0.425745814,0.0,0.0,0.0,0.0,0.0,1.899886463,0.0,-0.024797178,0.773147125,2.978110425,0.0,0.0,0.0,12.31030265,0.0,0.0,0.0,0.788023001,0.431215586,12.31030265,2.203579269,5.286802164,0.0,0.0,1.350575008,0.0,5.308394373,0.0,0.0,0.3398078,0.0,0.530529091,0.0,0.0,0.530529091,0.0,0.0,0.0,2.203579269,0.0,0.0,1.298212973,0.0,0.0,12.31030265,0.0,42.35802469,0.545626732,0.216658951,-0.024797178,6.837231366,1.691463845,5.310302649,13.27557659,1.912698413,19.28428141,10.06191,0.5031,0.0,0.6646,0.8469,0.54859,0.79719,0.11601,0.04972,0.59404,0.17511,0.34785,0.0,30.75,1.5375,12.75,0.6375,18.0,0.9,5.25,0.2625,1.5,0.075,11.40775,0.57039,31.2594,19.85165,0.99258,3.5543,0.17771,6.05985,0.30299,0.29985,0.55785,0.566666667,104.05,3,2,1,3,2,2,0.0,14.91735537,6.405827263,3.621301775,3,18,0,2.56,0.0,0.0,0.0,0.0,6.910680463,17.37529458,0.0,6.227441563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.283,0.94,2.627,2.459,13.062,0.5,3,0,1,2,1,1,0,0,4,1,0,0,3,0.136363636,5,0.227272727,0,5,10,1.731967576,44.89,238.341065,5.321928095,304.0170183,2.043199446,13.75797226,6.15017329,854,28,3.79,106
0,-0.0695,0.00483025,42.2065,52.49586,12,12,46,26,20,19,2,3,0,2,0,0,0,2,0.774613284,-0.322665168,-0.211988219,0.045081654,0.198029702,32.04745599,31.48875784,43.70406357,44.86692672,40.68229804,1473.215661,2260.755707,2225.010383,1863.484344,1,11.9,18.99941149,-0.377430692,0.217156551,4.129874637,9.86090491,47,35,15,1,0,13,30.38014,0,1,10,2,5,1,0,0,0.0,0.0,0.0,0.234708048,0.413563413,0.0,0.089101839,0.111050767,1.735375116,0.0,0.321975275,0.0,0.693931055,0.0,0.089431891,3.568998772,5.236266085,6.743090956,1.310338564,1.596403615,1.736301916,18.51829709,11.31970529,8.913398206,7.271568712,5.694761941,3.632638354,2.482470763,14.15957374,8.294999007,6.135369015,4.260252628,2.847609642,1.923582206,0.977974711,0.545360434,1.78479,93.0744,614,1,7,13,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,7,4,1,0,7,0,5,1,1,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.584671834,57.02494155,10.78041512,6.722549284,1.054220661,3.075450456,0.0,0.0,8.424591252,0.0,3.226117132,0.0,0.0,4.191614599,2.883166093,0.825422635,0.0,4.191614599,0.0,1.590889984,0.0,10.59425669,-0.562913327,0.0,-0.48596762,0.672126051,0.0,0.0,0.0,0.0,1.80309808,0.0,0.0,0.0,0.584671834,1.80309808,-0.48596762,6.722549284,1.054220661,3.075450456,0.0,0.0,8.424591252,0.0,3.226117132,0.0,0.0,0.0,0.0,0.542271918,0.654103191,0.825422635,0.0,0.142619004,0.0,1.286062217,-0.562913327,-0.48596762,-0.433838446,0.0,0.0,0.0,1.80309808,11.49798724,5.260131034,0.0,13.15900503,0.0,0.584671834,14.40909373,1.732344724,6.722549284,1.054220661,3.075450456,0.0,0.0,8.424591252,0.0,3.226117132,0.0,0.0,0.677660502,0.825422635,0.825422635,0.677660502,0.0,0.504830725,0.0,1.732344724,0.0,0.0,0.659353172,0.0,1.80309808,11.49798724,0.0,68.83333333,0.829984217,-0.057626921,-0.562913327,7.675029734,2.152634287,6.409093732,42.44368695,2.152634287,42.44368695,11.87141,0.45659,0.04341,0.64193,0.90495,0.57118,0.86174,0.07074,0.04321,0.50455,0.10991,0.32852,0.0,31.75,1.22115,16.75,0.64423,15.0,0.57692,-1.75,-0.06731,1.5,0.05769,20.04862,0.7711,44.99904,24.95042,0.95963,5.7974,0.22298,6.72743,0.25875,0.38917,0.64717,0.456521739,134.07,4,7,6,5,1,2,0.315789474,20.72704082,9.972299169,5.997283839,3,7,0,2.78,0.0,0.0,0.0,0.0,13.94194423,20.41366619,0.0,4.748531834,0.0,0.0,0.333333333,0.111111111,0.0,0.0,0.333333333,0.0,0.0,0.0,0.3,1.847,2.542,1.724,12.841,0.5,3,0,0,3,0,0,0,0,3,1,1,0,6,0.214285714,9,0.321428571,0,7,14,1.660537895,64.79,320.3548978,5.700439718,362.1441989,2.030765703,19.55045258,5.899034533,1920,38,2.444,132
0,-0.9066,0.82192356,48.4221,67.008239,18,19,56,33,23,26,1,6,0,0,0,0,0,0,0.99770637,-0.553404222,-0.08924329,0.308874706,-0.108744323,38.00679451,40.81946557,58.81158016,66.41614319,59.5827624,2206.09765,3790.066136,3999.739669,3290.776497,0,11.85,15.99995703,-0.371958989,0.270550538,4.817636809,10.22589566,58,39,16,2,0,21,36.703761,0,2,13,5,3,1,0,0,0.0,0.0,0.0,0.320332574,0.698038376,0.0,0.124953602,0.205999789,2.083776956,0.0,0.559895335,0.0,0.883468361,0.0,0.158535559,5.538200317,8.903180901,13.09111665,2.027900373,2.727134212,3.301664751,22.94901851,14.38415068,12.92189532,10.93593458,9.45611587,6.813840143,5.010037044,18.42128289,10.67084791,7.922939769,6.025947263,4.282646883,3.122884988,1.833073331,1.131885896,4.04518,126.209,1025,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,9,2,4,0,2,9,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0.0,48.84823515,22.56817669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128636072,1.298016534,0.932885015,0.0,5.128636072,3.207295222,1.709626271,0.0,16.48630897,0.0,0.0,-0.5130898,6.594957521,0.0,0.0,0.0,0.0,1.766793614,0.0,0.0,0.0,0.0,1.766793614,-0.397808288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516510694,0.628148146,0.932885015,1.595529834,-0.105215262,0.0,1.651883831,0.0,-0.397808288,0.42739923,0.0,0.0,0.0,1.766793614,12.27826032,5.372939004,0.0,0.0,0.0,0.0,12.82286755,1.971268099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669844837,0.669868388,0.932885015,0.669844837,1.611765388,0.731779067,0.0,1.971268099,0.0,0.0,1.147595208,0.0,1.766793614,12.82286755,0.0,76.33333333,0.932885015,-0.136933208,-0.397808288,8.530334946,2.064474955,5.822867554,38.16288308,2.064474955,38.16288308,15.39998,0.46667,0.03333,0.625,0.85152,0.54595,0.85152,0.07905,0.0,0.54804,0.10822,0.38312,0.0,44.25,1.34091,21.75,0.65909,22.5,0.68182,0.75,0.02273,1.5,0.04545,26.70222,0.80916,62.73236,36.03015,1.09182,6.92498,0.20985,9.14216,0.27704,0.34686,0.77686,0.482142857,313.07,3,7,6,7,0,0,0.230769231,24.68371074,10.94766821,5.259313367,4,16,2,3.55,0.2,2.901137806,2.880263831,0.0,14.66301539,30.11974661,0.0,11.29862482,0.0,0.111111111,1.241978289,0.837937307,0.0,0.0,0.0,0.0,0.0,0.0,0.003,2.073,4.19,3.065,17.221,0.5,5,0,0,5,4,0,3,1,9,2,2,3,6,0.162162162,8,0.216216216,0,9,18,1.754919984,74.3,398.5068402,6.044394119,445.1525375,2.077302892,20.46872681,3.476549349,3624,59,4.581,180
